loss_train,avg_diff,avg_score,step_idx,avg_winning
0.0,0.02,0.33967,89000,0.317
0.0,0.023,0.34099,90000,0.319
0.0,0.028,0.36667,91000,0.344
0.0,0.031,0.36723,92000,0.345
0.0,0.026,0.36578,93000,0.344
0.0,0.02,0.35433,94000,0.333
0.0,0.023,0.3773,95000,0.356
0.0,0.019,0.37399,96000,0.354
0.0,0.017,0.38263,97000,0.362
0.0,0.02,0.38648,98000,0.366
0.0,0.018,0.36631,99000,0.347
0.0,0.023,0.3698,100000,0.35
0.0,0.024,0.38994,101000,0.371
0.0,0.015,0.35885,102000,0.34
0.0,0.017,0.38245,103000,0.363
0.0,0.02,0.37385,104000,0.355
0.0,0.02,0.36539,105000,0.346
0.0,0.025,0.37402,106000,0.354
0.0,0.024,0.37987,107000,0.359
0.0,0.023,0.34336,108000,0.323
0.0,0.027,0.36546,109000,0.345
0.0,0.026,0.38051,110000,0.36
0.0,0.023,0.36278,111000,0.342
0.0,0.03,0.34402,112000,0.323
0.0,0.019,0.36462,113000,0.343
0.0,0.022,0.37431,114000,0.353
0.0,0.019,0.36254,115000,0.342
0.0,0.03,0.35527,116000,0.335
0.0,0.028,0.36934,117000,0.35
0.0,0.02,0.37141,118000,0.352
0.0,0.026,0.37656,119000,0.358
0.0,0.021,0.36664,120000,0.347
0.0,0.018,0.36807,121000,0.348
0.0,0.017,0.3629,122000,0.342
0.0,0.018,0.37854,123000,0.358
0.0,0.023,0.3823,124000,0.362
0.0,0.027,0.38685,125000,0.367
0.0,0.02,0.3802,126000,0.361
0.0,0.021,0.38795,127000,0.368
0.0,0.025,0.37369,128000,0.354
0.0,0.025,0.37747,129000,0.358
0.0,0.039,0.39268,130000,0.373
0.0,0.025,0.36833,131000,0.35
0.0,0.02,0.37444,132000,0.356
0.0,0.023,0.36997,133000,0.352
0.0,0.024,0.38663,134000,0.368
0.0,0.02,0.37733,135000,0.358
0.0,0.019,0.36651,136000,0.347
0.0,0.018,0.38055,137000,0.361
0.0,0.016,0.40328,138000,0.384
0.0,0.021,0.38629,139000,0.367
0.0,0.02,0.3909,140000,0.374
0.0,0.019,0.39198,141000,0.374
0.0,0.015,0.38929,142000,0.37
0.0,0.027,0.37851,143000,0.36
0.0,0.011,0.38558,144000,0.366
0.0,0.015,0.37401,145000,0.355
0.0,0.016,0.39954,146000,0.38
0.0,0.011,0.3737,147000,0.355
0.0,0.021,0.38871,148000,0.37
0.0,0.013,0.39161,149000,0.373
0.0,0.015,0.39383,150000,0.375
0.0,0.021,0.39655,151000,0.376
0.0,0.021,0.38257,152000,0.361
0.0,0.019,0.3958,153000,0.376
0.0,0.017,0.38219,154000,0.36
0.0,0.017,0.3901,155000,0.37
0.0,0.014,0.41198,156000,0.391
0.0,0.024,0.39555,157000,0.375
0.0,0.02,0.41844,158000,0.396
0.0,0.019,0.40012,159000,0.377
0.0,0.028,0.38551,160000,0.364
0.0,0.019,0.39908,161000,0.378
0.0,0.027,0.40499,162000,0.384
0.0,0.018,0.40844,163000,0.387
0.0,0.015,0.41821,164000,0.397
0.0,0.014,0.40246,165000,0.381
0.0,0.017,0.4115,166000,0.39
0.0,0.023,0.40429,167000,0.382
0.0,0.018,0.42558,168000,0.403
0.0,0.019,0.41159,169000,0.388
0.0,0.019,0.41856,170000,0.396
0.0,0.028,0.4213,171000,0.397
0.0,0.021,0.42354,172000,0.399
0.0,0.015,0.43202,173000,0.407
0.0,0.019,0.4066,174000,0.382
0.0,0.023,0.41824,175000,0.395
0.0,0.022,0.40473,176000,0.383
0.0,0.016,0.39324,177000,0.372
0.0,0.018,0.4222,178000,0.401
0.0,0.018,0.4139,179000,0.393
0.0,0.019,0.4127,180000,0.391
0.0,0.02,0.41552,181000,0.395
0.0,0.015,0.40613,182000,0.386
0.0,0.016,0.4046,183000,0.385
0.0,0.008,0.40353,184000,0.384
0.0,0.017,0.4024,185000,0.384
0.0,0.013,0.39813,186000,0.379
0.0,0.017,0.41817,187000,0.398
0.0,0.019,0.40274,188000,0.383
0.0,0.024,0.41076,189000,0.391
0.0,0.021,0.40217,190000,0.382
0.0,0.02,0.40043,191000,0.38
0.0,0.023,0.41075,192000,0.392
0.0,0.018,0.39929,193000,0.381
0.0,0.021,0.4086,194000,0.39
0.0,0.021,0.39025,195000,0.371
0.0,0.014,0.41343,196000,0.393
0.0,0.018,0.38681,197000,0.366
0.0,0.022,0.38484,198000,0.363
0.0,0.026,0.39652,199000,0.375
0.0,0.018,0.409,200000,0.387
0.0,0.017,0.40562,201000,0.383
0.0,0.025,0.41085,202000,0.389
0.0,0.023,0.39382,203000,0.372
0.0,0.022,0.39877,204000,0.377
0.0,0.017,0.39673,205000,0.375
0.0,0.018,0.39656,206000,0.375
0.0,0.015,0.3911,207000,0.369
0.0,0.019,0.39269,208000,0.371
0.0,0.014,0.39425,209000,0.373
0.0,0.016,0.40483,210000,0.384
0.0,0.021,0.4031,211000,0.382
0.0,0.012,0.3868,212000,0.367
0.0,0.012,0.38982,213000,0.369
0.0,0.017,0.4051,214000,0.384
0.0,0.019,0.3961,215000,0.375
0.0,0.015,0.38099,216000,0.36
0.0,0.016,0.39214,217000,0.371
0.0,0.023,0.38965,218000,0.367
0.0,0.014,0.39504,219000,0.372
0.0,0.013,0.41751,220000,0.394
0.0,0.021,0.39477,221000,0.372
0.0,0.015,0.38251,222000,0.358
0.0,0.017,0.38348,223000,0.359
0.0,0.017,0.38559,224000,0.362
0.0,0.017,0.38402,225000,0.361
0.0,0.021,0.39112,226000,0.369
0.0,0.018,0.40446,227000,0.382
0.0,0.021,0.37925,228000,0.357
0.0,0.009,0.3949,229000,0.372
0.0,0.013,0.42024,230000,0.397
0.0,0.017,0.42464,231000,0.402
0.0,0.015,0.42002,232000,0.397
0.0,0.02,0.41885,233000,0.397
0.0,0.015,0.40796,234000,0.386
0.0,0.022,0.41042,235000,0.388
0.0,0.015,0.41418,236000,0.393
0.0,0.02,0.40923,237000,0.388
0.0,0.01,0.42207,238000,0.402
0.0,0.017,0.42377,239000,0.404
0.0,0.016,0.41485,240000,0.394
0.0,0.02,0.40798,241000,0.388
0.0,0.017,0.39918,242000,0.38
0.0,0.019,0.41848,243000,0.397
0.0,0.012,0.40496,244000,0.385
0.0,0.015,0.40853,245000,0.388
0.0,0.013,0.41012,246000,0.389
0.0,0.019,0.42752,247000,0.407
0.0,0.018,0.41857,248000,0.399
0.0,0.014,0.41451,249000,0.394
0.0,0.017,0.40401,250000,0.384
0.0,0.011,0.41346,251000,0.394
0.0,0.012,0.40746,252000,0.386
0.0,0.023,0.4176,253000,0.396
0.0,0.014,0.41488,254000,0.393
0.0,0.015,0.40786,255000,0.385
0.0,0.015,0.40708,256000,0.383
0.0,0.015,0.4028,257000,0.378
0.0,0.014,0.41347,258000,0.388
0.0,0.016,0.40409,259000,0.38
0.0,0.014,0.39462,260000,0.372
0.0,0.013,0.38752,261000,0.366
0.0,0.013,0.40734,262000,0.385
0.0,0.012,0.40498,263000,0.383
0.0,0.016,0.38925,264000,0.369
0.0,0.019,0.39091,265000,0.371
0.0,0.014,0.40147,266000,0.381
0.0,0.011,0.39147,267000,0.371
0.0,0.02,0.40606,268000,0.385
0.0,0.018,0.41386,269000,0.392
0.0,0.015,0.40353,270000,0.382
0.0,0.016,0.40366,271000,0.382
0.0,0.018,0.4076,272000,0.387
0.0,0.023,0.41661,273000,0.395
0.0,0.017,0.39237,274000,0.372
0.0,0.018,0.4103,275000,0.39
0.0,0.015,0.38848,276000,0.369
0.0,0.008,0.40238,277000,0.383
0.0,0.02,0.38265,278000,0.363
0.0,0.013,0.40365,279000,0.384
0.0,0.016,0.40012,280000,0.381
0.0,0.014,0.40363,281000,0.384
0.0,0.011,0.4011,282000,0.381
0.0,0.013,0.39842,283000,0.379
0.0,0.009,0.40344,284000,0.383
0.0,0.011,0.39592,285000,0.374
0.0,0.013,0.39644,286000,0.375
0.0,0.018,0.3873,287000,0.364
0.0,0.008,0.39869,288000,0.376
0.0,0.013,0.39007,289000,0.369
0.0,0.017,0.41773,290000,0.396
0.0,0.015,0.39382,291000,0.372
0.0,0.012,0.39487,292000,0.373
0.0,0.01,0.39676,293000,0.375
0.0,0.01,0.3932,294000,0.371
0.0,0.01,0.38709,295000,0.366
0.0,0.016,0.37958,296000,0.359
0.0,0.015,0.39535,297000,0.375
0.0,0.01,0.40722,298000,0.387
0.0,0.013,0.3977,299000,0.378
0.0,0.022,0.40831,300000,0.388
0.0,0.016,0.39316,301000,0.373
0.0,0.014,0.39581,302000,0.376
0.0,0.013,0.38703,303000,0.366
0.0,0.015,0.37489,304000,0.354
0.0,0.011,0.39509,305000,0.375
0.0,0.018,0.37773,306000,0.357
0.0,0.013,0.41392,307000,0.392
0.0,0.015,0.39439,308000,0.373
0.0,0.023,0.40433,309000,0.383
0.0,0.017,0.40062,310000,0.378
0.0,0.02,0.38038,311000,0.359
0.0,0.021,0.38899,312000,0.367
0.0,0.019,0.40629,313000,0.383
0.0,0.013,0.39726,314000,0.374
0.0,0.01,0.405,315000,0.382
0.0,0.019,0.3844,316000,0.364
0.0,0.018,0.41453,317000,0.393
0.0,0.016,0.39627,318000,0.375
0.0,0.022,0.40578,319000,0.384
0.0,0.01,0.41075,320000,0.389
0.0,0.014,0.40592,321000,0.384
0.0,0.015,0.40473,322000,0.382
0.0,0.02,0.40124,323000,0.379
0.0,0.019,0.39887,324000,0.378
0.0,0.009,0.40065,325000,0.378
0.0,0.016,0.40067,326000,0.38
0.0,0.013,0.38653,327000,0.367
0.0,0.009,0.40682,328000,0.386
0.0,0.016,0.38961,329000,0.369
0.0,0.011,0.39741,330000,0.377
0.0,0.014,0.40704,331000,0.387
0.0,0.01,0.413,332000,0.392
0.0,0.012,0.41035,333000,0.39
0.0,0.017,0.39774,334000,0.378
0.0,0.025,0.38852,335000,0.369
0.0,0.014,0.39519,336000,0.377
0.0,0.009,0.3968,337000,0.378
0.0,0.017,0.40756,338000,0.387
0.0,0.013,0.40289,339000,0.382
0.0,0.019,0.40987,340000,0.388
0.0,0.015,0.41207,341000,0.39
0.0,0.017,0.39205,342000,0.371
0.0,0.021,0.39735,343000,0.377
0.0,0.016,0.40198,344000,0.382
0.0,0.015,0.40689,345000,0.387
0.0,0.019,0.39937,346000,0.379
0.0,0.011,0.41597,347000,0.396
0.0,0.02,0.39132,348000,0.372
0.0,0.017,0.39635,349000,0.377
0.0,0.012,0.4069,350000,0.386
0.0,0.021,0.40762,351000,0.387
0.0,0.023,0.41199,352000,0.391
0.0,0.016,0.43002,353000,0.408
0.0,0.016,0.4157,354000,0.393
0.0,0.012,0.40235,355000,0.382
0.0,0.016,0.40216,356000,0.381
0.0,0.021,0.40626,357000,0.387
0.0,0.015,0.42388,358000,0.403
0.0,0.019,0.41432,359000,0.393
0.0,0.016,0.41278,360000,0.391
0.0,0.019,0.40254,361000,0.381
0.0,0.011,0.42183,362000,0.4
0.0,0.015,0.42854,363000,0.407
0.0,0.019,0.44901,364000,0.427
0.0,0.012,0.43151,365000,0.409
0.0,0.014,0.43639,366000,0.414
0.0,0.013,0.43046,367000,0.408
0.0,0.008,0.45822,368000,0.434
0.0,0.01,0.46478,369000,0.44
0.0,0.017,0.44265,370000,0.419
0.0,0.019,0.43764,371000,0.415
0.0,0.011,0.4255,372000,0.404
0.0,0.005,0.4372,373000,0.416
0.0,0.021,0.42232,374000,0.401
0.0,0.014,0.45082,375000,0.429
0.0,0.01,0.41698,376000,0.396
0.0,0.01,0.44324,377000,0.422
0.0,0.012,0.44061,378000,0.42
0.0,0.013,0.44504,379000,0.425
0.0,0.015,0.45516,380000,0.435
0.0,0.011,0.42411,381000,0.404
0.0,0.014,0.44991,382000,0.429
0.0,0.018,0.44882,383000,0.43
0.0,0.014,0.43546,384000,0.417
0.0,0.015,0.44343,385000,0.425
