step_idx,avg_winning
179700,0.415
180000,0.40499999999999997
180300,0.375
180600,0.38
180900,0.38
181200,0.38
181500,0.39499999999999996
181800,0.36
182100,0.395
182400,0.37
182700,0.39
183000,0.365
183300,0.39
183600,0.415
183900,0.39499999999999996
184200,0.42
184500,0.39499999999999996
184800,0.425
185100,0.42
185400,0.385
185700,0.39
186000,0.415
186300,0.425
186600,0.35
186900,0.36
187200,0.39999999999999997
187500,0.39
187800,0.43
188100,0.41
188400,0.39499999999999996
188700,0.375
189000,0.425
189300,0.39499999999999996
189600,0.39
189900,0.40499999999999997
190200,0.42
190500,0.43
190800,0.39999999999999997
191100,0.39499999999999996
191400,0.43
191700,0.40499999999999997
192000,0.43
192300,0.43
192600,0.44
192900,0.445
193200,0.42
193500,0.445
193800,0.425
194100,0.425
194400,0.435
194700,0.44
195000,0.435
195300,0.41
195600,0.44
195900,0.39999999999999997
196200,0.46499999999999997
196500,0.445
196800,0.425
197100,0.39999999999999997
197400,0.45
197700,0.455
198000,0.39
198300,0.39499999999999996
198600,0.425
198900,0.41
199200,0.40499999999999997
199500,0.44
199800,0.39999999999999997
200100,0.38
200400,0.39999999999999997
200700,0.39
201000,0.39999999999999997
201300,0.39
201600,0.385
201900,0.385
202200,0.40499999999999997
202500,0.42
202800,0.415
203100,0.43
203400,0.43
203700,0.415
204000,0.42
204300,0.365
204600,0.44
204900,0.425
205200,0.39499999999999996
205500,0.43
205800,0.42
206100,0.415
206400,0.445
206700,0.44
207000,0.38
207300,0.365
207600,0.385
207900,0.435
208200,0.425
208500,0.385
208800,0.375
209100,0.39
209400,0.375
209700,0.355
210000,0.38
210300,0.345
210600,0.375
210900,0.355
211200,0.355
211500,0.38
211800,0.355
212100,0.37
212400,0.365
212700,0.36
213000,0.36
213300,0.365
213600,0.36
213900,0.365
214200,0.375
214500,0.39
214800,0.355
215100,0.32
215400,0.35
215700,0.385
216000,0.385
216300,0.365
216600,0.33999999999999997
216900,0.35
217200,0.37
217500,0.375
217800,0.365
218100,0.365
218400,0.365
218700,0.345
219000,0.345
219300,0.33999999999999997
219600,0.36
219900,0.365
220200,0.345
220500,0.39
220800,0.305
221100,0.365
221400,0.355
221700,0.355
222000,0.37
222300,0.36
222600,0.385
222900,0.38
223200,0.425
223500,0.385
223800,0.365
224100,0.445
224400,0.435
224700,0.38
225000,0.455
225300,0.38
225600,0.375
225900,0.415
226200,0.39
226500,0.375
226800,0.39
227100,0.395
227400,0.385
227700,0.365
228000,0.395
228300,0.395
228600,0.395
228900,0.35
229200,0.415
229500,0.365
229800,0.395
230100,0.425
230400,0.42
230700,0.47
231000,0.395
231300,0.40499999999999997
231600,0.515
231900,0.45
232200,0.425
232500,0.43
232800,0.39999999999999997
233100,0.39
233400,0.48
233700,0.47
234000,0.40499999999999997
234300,0.385
234600,0.395
234900,0.40499999999999997
235200,0.395
235500,0.365
235800,0.36
236100,0.39499999999999996
236400,0.37
236700,0.41
237000,0.385
237300,0.40499999999999997
237600,0.375
237900,0.46499999999999997
238200,0.425
238500,0.39499999999999996
238800,0.40499999999999997
239100,0.43
239400,0.425
239700,0.39499999999999996
240000,0.445
240300,0.39499999999999996
240600,0.355
240900,0.385
241200,0.39499999999999996
241500,0.375
241800,0.38
242100,0.42
242400,0.39499999999999996
242700,0.36
243000,0.385
243300,0.42
243600,0.43
243900,0.44
244200,0.48
244500,0.45
244800,0.395
245100,0.38
245400,0.425
245700,0.41
246000,0.42
246300,0.365
246600,0.385
246900,0.39999999999999997
247200,0.38
247500,0.385
247800,0.41
248100,0.41
248400,0.36
248700,0.33499999999999996
249000,0.395
249300,0.37
249600,0.385
249900,0.36
250200,0.37
250500,0.36
250800,0.315
251100,0.365
251400,0.395
251700,0.375
252000,0.40499999999999997
252300,0.41
252600,0.38
252900,0.37
253200,0.39
253500,0.37
253800,0.385
254100,0.355
254400,0.435
254700,0.46499999999999997
255000,0.43
255300,0.39
255600,0.415
255900,0.385
256200,0.375
256500,0.355
256800,0.42
257100,0.40499999999999997
257400,0.41
257700,0.425
258000,0.45
258300,0.40499999999999997
258600,0.37
258900,0.41
259200,0.365
259500,0.35
259800,0.385
260100,0.42
260400,0.43
260700,0.40499999999999997
261000,0.42
261300,0.39499999999999996
261600,0.40499999999999997
261900,0.42
262200,0.415
262500,0.45
262800,0.415
263100,0.355
263400,0.36
263700,0.45
264000,0.375
264300,0.415
264600,0.39999999999999997
264900,0.375
265200,0.35
265500,0.33499999999999996
265800,0.355
266100,0.39
266400,0.365
266700,0.345
267000,0.345
267300,0.355
267600,0.355
267900,0.385
268200,0.385
268500,0.355
268800,0.365
269100,0.33999999999999997
269400,0.365
269700,0.41
270000,0.37
270300,0.39499999999999996
270600,0.40499999999999997
270900,0.40499999999999997
271200,0.45
271500,0.45999999999999996
271800,0.455
272100,0.46499999999999997
272400,0.435
272700,0.39999999999999997
273000,0.385
273300,0.35
273600,0.39499999999999996
273900,0.355
274200,0.36
274500,0.415
274800,0.375
275100,0.39
275400,0.375
275700,0.415
276000,0.43
276300,0.37
276600,0.46499999999999997
276900,0.41
277200,0.365
277500,0.385
277800,0.39
278100,0.435
278400,0.42
278700,0.40499999999999997
279000,0.425
279300,0.425
279600,0.38
279900,0.385
280200,0.45
280500,0.485
280800,0.47
281100,0.435
281400,0.485
281700,0.435
282000,0.455
282300,0.45
282600,0.495
282900,0.445
283200,0.415
283500,0.41
283800,0.41
284100,0.435
284400,0.39499999999999996
284700,0.44
285000,0.385
285300,0.39
285600,0.365
285900,0.385
286200,0.37
286500,0.365
286800,0.385
287100,0.365
287400,0.385
287700,0.38
288000,0.39
288300,0.41
288600,0.355
288900,0.39
289200,0.445
289500,0.445
289800,0.39499999999999996
290100,0.44
290400,0.45
290700,0.39
291000,0.375
291300,0.395
291600,0.38
291900,0.385
292200,0.36
292500,0.39499999999999996
292800,0.425
293100,0.455
293400,0.445
293700,0.455
294000,0.485
294300,0.495
294600,0.41
294900,0.35
295200,0.46499999999999997
295500,0.52
295800,0.5
296100,0.45
296400,0.45999999999999996
296700,0.45
297000,0.49
297300,0.41
297600,0.47
297900,0.435
298200,0.345
298500,0.36
298800,0.385
299100,0.345
299400,0.40499999999999997
299700,0.38
300000,0.36
300300,0.365
300600,0.39499999999999996
300900,0.395
301200,0.38
301500,0.40499999999999997
301800,0.36
302100,0.385
302400,0.385
302700,0.395
303000,0.38
303300,0.43
303600,0.385
303900,0.38
304200,0.425
304500,0.435
304800,0.39499999999999996
305100,0.42
305400,0.415
305700,0.385
306000,0.40499999999999997
306300,0.435
306600,0.445
306900,0.425
307200,0.40499999999999997
307500,0.435
307800,0.425
308100,0.385
308400,0.43
308700,0.41
309000,0.41
309300,0.365
309600,0.37
309900,0.395
310200,0.38
310500,0.365
310800,0.35
311100,0.365
311400,0.375
311700,0.33
312000,0.365
312300,0.37
312600,0.38
312900,0.39
313200,0.39
313500,0.37
313800,0.37
314100,0.355
314400,0.365
314700,0.355
315000,0.38
315300,0.35
315600,0.415
315900,0.39999999999999997
316200,0.375
316500,0.365
316800,0.37
317100,0.37
317400,0.39
317700,0.385
318000,0.365
318300,0.375
318600,0.40499999999999997
318900,0.39
319200,0.365
319500,0.39
319800,0.375
320100,0.375
320400,0.395
320700,0.36
321000,0.38
321300,0.42
321600,0.355
321900,0.355
322200,0.355
322500,0.36
322800,0.35
323100,0.375
323400,0.35
323700,0.36
324000,0.38
324300,0.38
324600,0.345
324900,0.36
325200,0.33
325500,0.355
325800,0.345
326100,0.35
326400,0.385
326700,0.39
327000,0.37
327300,0.385
327600,0.35
327900,0.38
328200,0.39
328500,0.385
328800,0.355
329100,0.38
329400,0.37
329700,0.435
330000,0.39499999999999996
330300,0.39
330600,0.375
330900,0.365
331200,0.39
331500,0.33
331800,0.35
332100,0.385
332400,0.39
332700,0.385
333000,0.38
333300,0.395
333600,0.395
333900,0.39499999999999996
334200,0.38
334500,0.40499999999999997
334800,0.37
335100,0.42
335400,0.43
335700,0.40499999999999997
336000,0.39499999999999996
336300,0.38
336600,0.36
336900,0.39
337200,0.355
337500,0.35
337800,0.37
338100,0.39
338400,0.39
338700,0.33
339000,0.36
339300,0.365
339600,0.38
339900,0.375
340200,0.355
340500,0.37
340800,0.375
341100,0.355
341400,0.355
341700,0.39499999999999996
342000,0.385
342300,0.385
342600,0.38
342900,0.375
343200,0.37
343500,0.37
343800,0.40499999999999997
344100,0.39999999999999997
344400,0.36
344700,0.36
345000,0.355
345300,0.365
345600,0.36
345900,0.37
346200,0.375
346500,0.38
346800,0.39
347100,0.375
347400,0.37
347700,0.41
348000,0.385
348300,0.385
348600,0.39999999999999997
348900,0.415
349200,0.385
349500,0.38
349800,0.385
350100,0.40499999999999997
350400,0.385
350700,0.40499999999999997
351000,0.39
351300,0.37
351600,0.41
351900,0.39499999999999996
352200,0.39
352500,0.385
352800,0.395
353100,0.385
353400,0.39499999999999996
353700,0.44
354000,0.43
354300,0.435
354600,0.385
354900,0.40499999999999997
355200,0.425
355500,0.435
355800,0.42
356100,0.40499999999999997
356400,0.385
356700,0.415
357000,0.43
357300,0.40499999999999997
357600,0.39999999999999997
357900,0.39999999999999997
358200,0.42
358500,0.44
358800,0.39499999999999996
359100,0.445
359400,0.38
359700,0.375
360000,0.39499999999999996
360300,0.42
360600,0.41
360900,0.39
361200,0.375
361500,0.385
361800,0.39499999999999996
362100,0.39
362400,0.385
362700,0.38
363000,0.39
363300,0.39999999999999997
363600,0.42
363900,0.39
364200,0.385
364500,0.40499999999999997
364800,0.365
365100,0.375
365400,0.39999999999999997
365700,0.39999999999999997
366000,0.425
366300,0.365
366600,0.39
366900,0.39499999999999996
367200,0.365
367500,0.37
367800,0.425
368100,0.39999999999999997
368400,0.43
368700,0.415
369000,0.39499999999999996
369300,0.39
369600,0.29000000000000004
369900,0.39499999999999996
370200,0.39
370500,0.385
370800,0.39499999999999996
371100,0.365
371400,0.39
371700,0.365
372000,0.38
372300,0.415
372600,0.37
372900,0.375
373200,0.375
373500,0.39499999999999996
373800,0.39499999999999996
374100,0.38
374400,0.395
374700,0.375
375000,0.39
375300,0.365
375600,0.365
375900,0.355
376200,0.36
376500,0.375
376800,0.375
377100,0.38
377400,0.39
377700,0.35
378000,0.35
378300,0.39999999999999997
378600,0.40499999999999997
378900,0.385
379200,0.39
379500,0.415
379800,0.35
380100,0.37
380400,0.32
380700,0.40499999999999997
381000,0.40499999999999997
381300,0.41
381600,0.39999999999999997
381900,0.39499999999999996
382200,0.365
382500,0.39
382800,0.40499999999999997
383100,0.39499999999999996
383400,0.39999999999999997
383700,0.385
384000,0.37
384300,0.40499999999999997
384600,0.36
384900,0.395
385200,0.415
385500,0.375
385800,0.40499999999999997
386100,0.385
386400,0.35
386700,0.375
387000,0.38
387300,0.39
387600,0.365
387900,0.38
388200,0.38
388500,0.415
388800,0.39499999999999996
389100,0.375
389400,0.39
389700,0.385
390000,0.365
390300,0.38
390600,0.38
390900,0.41
391200,0.39999999999999997
391500,0.35
391800,0.375
392100,0.395
392400,0.38
392700,0.36
393000,0.415
393300,0.42
393600,0.39499999999999996
393900,0.40499999999999997
394200,0.42
394500,0.415
394800,0.37
395100,0.40499999999999997
395400,0.36
395700,0.39
396000,0.40499999999999997
396300,0.39499999999999996
396600,0.425
396900,0.39
397200,0.375
397500,0.36
397800,0.42
398100,0.39999999999999997
398400,0.46499999999999997
398700,0.355
399000,0.39999999999999997
399300,0.37
399600,0.37
399900,0.36
400200,0.385
400500,0.42
400800,0.39999999999999997
401100,0.36
401400,0.39
401700,0.38
402000,0.355
402300,0.39
402600,0.375
402900,0.37
403200,0.385
403500,0.41
403800,0.39
404100,0.365
404400,0.37
404700,0.42
405000,0.41
405300,0.425
405600,0.515
405900,0.48
406200,0.505
406500,0.45
406800,0.45999999999999996
407100,0.425
407400,0.435
407700,0.525
408000,0.45
408300,0.43
408600,0.43
408900,0.45999999999999996
409200,0.45
409500,0.39499999999999996
409800,0.39999999999999997
410100,0.435
410400,0.41
410700,0.39999999999999997
411000,0.40499999999999997
411300,0.41
411600,0.41
411900,0.40499999999999997
412200,0.42
412500,0.415
412800,0.45
413100,0.455
413400,0.445
413700,0.385
414000,0.43
414300,0.39999999999999997
414600,0.42
414900,0.44
415200,0.415
415500,0.46499999999999997
415800,0.425
416100,0.375
416400,0.435
416700,0.45
417000,0.41
417300,0.39999999999999997
417600,0.40499999999999997
417900,0.40499999999999997
418200,0.38
418500,0.415
418800,0.415
419100,0.435
419400,0.39
419700,0.415
420000,0.41
420300,0.43
420600,0.435
420900,0.415
421200,0.39
421500,0.39
421800,0.41
422100,0.39999999999999997
422400,0.41
422700,0.44
423000,0.385
423300,0.39999999999999997
423600,0.39
423900,0.355
424200,0.395
424500,0.385
424800,0.365
425100,0.40499999999999997
425400,0.375
425700,0.38
426000,0.365
426300,0.385
426600,0.39
426900,0.39999999999999997
427200,0.39999999999999997
427500,0.365
427800,0.355
428100,0.385
428400,0.395
428700,0.365
429000,0.33
429300,0.375
429600,0.355
429900,0.39499999999999996
430200,0.365
430500,0.36
430800,0.38
431100,0.35
431400,0.425
431700,0.44
432000,0.40499999999999997
432300,0.375
432600,0.39
432900,0.43
433200,0.445
433500,0.415
433800,0.415
434100,0.445
434400,0.42
434700,0.38
435000,0.39
435300,0.45
435600,0.40499999999999997
435900,0.495
436200,0.45999999999999996
436500,0.39
436800,0.475
437100,0.45999999999999996
437400,0.455
437700,0.46499999999999997
438000,0.455
438300,0.355
438600,0.485
438900,0.43
439200,0.425
439500,0.475
439800,0.44
440100,0.45999999999999996
440400,0.41
440700,0.425
441000,0.45
441300,0.46499999999999997
441600,0.49
441900,0.47
442200,0.485
442500,0.485
442800,0.48
443100,0.455
443400,0.48
443700,0.45999999999999996
444000,0.475
444300,0.425
444600,0.435
444900,0.43
445200,0.39499999999999996
445500,0.455
445800,0.345
446100,0.385
