step_idx,avg_winning
104400,0.48
104700,0.45
105000,0.535
105300,0.505
105600,0.46499999999999997
105900,0.455
106200,0.49
106500,0.39
106800,0.415
107100,0.42
107400,0.39499999999999996
107700,0.39999999999999997
108000,0.45
108300,0.45
108600,0.385
108900,0.44
109200,0.385
109500,0.355
109800,0.39999999999999997
110100,0.43
110400,0.43
110700,0.46499999999999997
111000,0.38
111300,0.37
111600,0.365
111900,0.40499999999999997
112200,0.365
112500,0.41
112800,0.45
113100,0.44
113400,0.39999999999999997
113700,0.46499999999999997
114000,0.49
114300,0.43
114600,0.475
114900,0.485
115200,0.43
115500,0.45
115800,0.36
116100,0.365
116400,0.40499999999999997
116700,0.455
117000,0.445
117300,0.455
117600,0.45
117900,0.425
118200,0.49
118500,0.46499999999999997
118800,0.49
119100,0.545
119400,0.475
119700,0.47
120000,0.47
120300,0.45999999999999996
120600,0.485
120900,0.475
121200,0.46499999999999997
121500,0.42
121800,0.435
122100,0.45
122400,0.475
122700,0.43
123000,0.435
123300,0.425
123600,0.45999999999999996
123900,0.425
124200,0.42
124500,0.36
124800,0.38
125100,0.41
125400,0.45
125700,0.425
126000,0.44
126300,0.39499999999999996
126600,0.37
126900,0.385
127200,0.46499999999999997
127500,0.445
127800,0.375
128100,0.41
128400,0.40499999999999997
128700,0.39
129000,0.375
129300,0.39
129600,0.385
129900,0.40499999999999997
130200,0.38
130500,0.39
130800,0.39
131100,0.375
131400,0.39999999999999997
131700,0.39999999999999997
132000,0.41
132300,0.425
132600,0.435
132900,0.43
133200,0.415
133500,0.42
133800,0.40499999999999997
134100,0.38
134400,0.37
134700,0.39999999999999997
135000,0.39499999999999996
135300,0.415
135600,0.455
135900,0.455
136200,0.425
136500,0.445
136800,0.385
137100,0.39499999999999996
137400,0.39499999999999996
137700,0.365
138000,0.37
138300,0.39
138600,0.385
138900,0.35
139200,0.29000000000000004
139500,0.41
139800,0.375
140100,0.45
140400,0.42
140700,0.42
141000,0.475
141300,0.435
141600,0.43
141900,0.455
142200,0.44
142500,0.46499999999999997
142800,0.48
143100,0.47
143400,0.40499999999999997
143700,0.39999999999999997
144000,0.43
144300,0.415
144600,0.37
144900,0.365
145200,0.445
145500,0.455
145800,0.46499999999999997
146100,0.495
146400,0.44
146700,0.435
147000,0.49
147300,0.45999999999999996
147600,0.44
147900,0.45
148200,0.435
148500,0.47
148800,0.515
149100,0.46499999999999997
149400,0.43
149700,0.46499999999999997
150000,0.51
150300,0.495
150600,0.45999999999999996
150900,0.45999999999999996
151200,0.545
151500,0.48
151800,0.485
152100,0.485
152400,0.45999999999999996
152700,0.495
153000,0.525
153300,0.505
153600,0.445
153900,0.46499999999999997
154200,0.445
154500,0.45999999999999996
154800,0.495
155100,0.495
155400,0.51
155700,0.45
156000,0.47
156300,0.47
156600,0.52
156900,0.495
157200,0.525
157500,0.445
157800,0.46499999999999997
158100,0.505
158400,0.48
158700,0.485
159000,0.47
159300,0.425
159600,0.445
159900,0.435
160200,0.42
160500,0.39
160800,0.44
161100,0.435
161400,0.445
161700,0.445
162000,0.43
162300,0.40499999999999997
162600,0.41
162900,0.445
163200,0.46499999999999997
163500,0.445
163800,0.43
164100,0.41
164400,0.43
164700,0.43
165000,0.44
165300,0.415
165600,0.39999999999999997
165900,0.36
166200,0.38
166500,0.41
166800,0.43
167100,0.39499999999999996
167400,0.43
167700,0.435
168000,0.445
168300,0.435
168600,0.45
168900,0.43
169200,0.435
169500,0.43
169800,0.43
170100,0.425
170400,0.425
170700,0.455
171000,0.45
171300,0.47
171600,0.475
171900,0.455
172200,0.42
172500,0.445
172800,0.445
173100,0.475
173400,0.45999999999999996
173700,0.445
174000,0.415
174300,0.42
174600,0.39
174900,0.39499999999999996
175200,0.38
175500,0.43
175800,0.39999999999999997
176100,0.40499999999999997
176400,0.415
176700,0.39499999999999996
177000,0.43
177300,0.435
177600,0.435
177900,0.43
178200,0.41
178500,0.45
178800,0.42
179100,0.36
179400,0.39999999999999997
179700,0.375
180000,0.39999999999999997
180300,0.435
180600,0.38
180900,0.39999999999999997
181200,0.39499999999999996
181500,0.36
181800,0.385
182100,0.39499999999999996
182400,0.42
182700,0.39
183000,0.39
183300,0.39499999999999996
183600,0.41
183900,0.41
184200,0.39999999999999997
184500,0.39999999999999997
184800,0.39499999999999996
185100,0.435
185400,0.43
185700,0.44
186000,0.445
186300,0.435
186600,0.44
186900,0.455
187200,0.45999999999999996
187500,0.46499999999999997
187800,0.44
188100,0.455
188400,0.445
188700,0.46499999999999997
189000,0.445
189300,0.455
189600,0.435
189900,0.42
190200,0.45
190500,0.44
190800,0.40499999999999997
191100,0.445
191400,0.39
191700,0.26
192000,0.29000000000000004
192300,0.345
192600,0.375
192900,0.39999999999999997
193200,0.37
193500,0.40499999999999997
193800,0.435
194100,0.39
194400,0.26
194700,0.22
195000,0.39
195300,0.39499999999999996
195600,0.38
195900,0.385
196200,0.365
196500,0.385
196800,0.39
197100,0.385
197400,0.39
197700,0.36
198000,0.385
198300,0.42
198600,0.39999999999999997
198900,0.425
199200,0.39499999999999996
199500,0.39499999999999996
199800,0.425
200100,0.435
200400,0.41
200700,0.415
201000,0.36
201300,0.39
201600,0.38
201900,0.35
202200,0.37
202500,0.415
202800,0.37
203100,0.38
203400,0.36
203700,0.39
204000,0.365
204300,0.35
204600,0.35
204900,0.39
205200,0.39999999999999997
205500,0.39
205800,0.39999999999999997
206100,0.385
206400,0.38
206700,0.385
207000,0.35
207300,0.35
207600,0.41
207900,0.39999999999999997
208200,0.38
208500,0.43
208800,0.395
209100,0.375
209400,0.275
209700,0.395
210000,0.39499999999999996
210300,0.36
210600,0.365
210900,0.39
211200,0.415
211500,0.37
211800,0.345
212100,0.375
212400,0.41
212700,0.38
213000,0.39
213300,0.385
213600,0.37
213900,0.38
214200,0.385
214500,0.355
214800,0.35
215100,0.365
215400,0.37
215700,0.385
216000,0.395
216300,0.395
216600,0.35
216900,0.36
217200,0.40499999999999997
217500,0.375
217800,0.38
218100,0.35
218400,0.38
218700,0.39
219000,0.38
219300,0.39999999999999997
219600,0.395
219900,0.35
220200,0.38
220500,0.355
220800,0.395
221100,0.36
221400,0.395
221700,0.37
222000,0.375
222300,0.365
222600,0.375
222900,0.38
223200,0.365
223500,0.38
223800,0.365
224100,0.35
224400,0.435
224700,0.445
225000,0.39999999999999997
225300,0.38
225600,0.37
225900,0.425
226200,0.36
226500,0.48
226800,0.485
227100,0.43
227400,0.495
227700,0.475
228000,0.45
228300,0.45999999999999996
228600,0.42
228900,0.455
229200,0.46499999999999997
229500,0.40499999999999997
229800,0.47
230100,0.425
230400,0.42
230700,0.47
231000,0.46499999999999997
231300,0.45
231600,0.39499999999999996
231900,0.415
232200,0.44
232500,0.45
232800,0.44
233100,0.39999999999999997
233400,0.41
233700,0.395
234000,0.39999999999999997
234300,0.375
234600,0.38
234900,0.375
235200,0.43
235500,0.41
235800,0.39
236100,0.385
236400,0.45
236700,0.41
237000,0.39
237300,0.385
237600,0.35
237900,0.39
238200,0.38
238500,0.39
238800,0.375
239100,0.415
239400,0.45
239700,0.40499999999999997
240000,0.375
240300,0.36
240600,0.365
240900,0.41
241200,0.375
241500,0.38
241800,0.435
242100,0.39999999999999997
242400,0.385
242700,0.425
243000,0.40499999999999997
243300,0.43
243600,0.39
243900,0.375
244200,0.39
244500,0.44
244800,0.46499999999999997
245100,0.415
245400,0.47
245700,0.41
246000,0.39499999999999996
246300,0.415
246600,0.485
246900,0.40499999999999997
247200,0.39499999999999996
247500,0.42
247800,0.40499999999999997
248100,0.39999999999999997
248400,0.40499999999999997
248700,0.45999999999999996
249000,0.445
249300,0.415
249600,0.40499999999999997
249900,0.39
250200,0.42
250500,0.375
250800,0.385
251100,0.415
251400,0.39999999999999997
251700,0.38
252000,0.39499999999999996
252300,0.435
252600,0.39999999999999997
252900,0.475
253200,0.44
253500,0.435
253800,0.425
254100,0.39999999999999997
254400,0.40499999999999997
254700,0.365
255000,0.37
255300,0.36
255600,0.375
255900,0.395
256200,0.39
256500,0.425
256800,0.42
257100,0.435
257400,0.365
257700,0.375
258000,0.35
258300,0.37
258600,0.385
258900,0.39499999999999996
259200,0.415
259500,0.39999999999999997
259800,0.425
260100,0.415
260400,0.42
260700,0.39499999999999996
261000,0.425
261300,0.435
261600,0.41
261900,0.39999999999999997
262200,0.415
262500,0.39
262800,0.42
263100,0.425
263400,0.41
263700,0.42
264000,0.355
264300,0.41
264600,0.375
264900,0.39
265200,0.28500000000000003
265500,0.375
265800,0.385
266100,0.29500000000000004
266400,0.375
266700,0.385
267000,0.37
267300,0.39
267600,0.40499999999999997
267900,0.43
268200,0.38
268500,0.43
268800,0.375
269100,0.44
269400,0.39999999999999997
269700,0.415
270000,0.41
270300,0.42
270600,0.39
270900,0.445
271200,0.39999999999999997
271500,0.36
271800,0.39499999999999996
272100,0.415
272400,0.445
272700,0.41
273000,0.46499999999999997
273300,0.435
273600,0.39499999999999996
273900,0.415
274200,0.455
274500,0.41
274800,0.43
275100,0.44
275400,0.45
275700,0.455
276000,0.41
276300,0.445
276600,0.42
276900,0.435
277200,0.39499999999999996
277500,0.455
277800,0.415
278100,0.455
278400,0.445
278700,0.41
279000,0.39
279300,0.455
279600,0.41
279900,0.495
280200,0.41
280500,0.40499999999999997
280800,0.385
281100,0.445
281400,0.45999999999999996
281700,0.43
282000,0.48
282300,0.45
282600,0.46499999999999997
282900,0.435
283200,0.41
283500,0.41
283800,0.39
284100,0.425
284400,0.40499999999999997
284700,0.47
285000,0.40499999999999997
285300,0.445
285600,0.41
285900,0.44
286200,0.375
286500,0.39499999999999996
286800,0.415
287100,0.39
287400,0.445
287700,0.415
288000,0.38
288300,0.38
288600,0.36
288900,0.40499999999999997
289200,0.39499999999999996
289500,0.415
289800,0.44
290100,0.415
290400,0.39
290700,0.39999999999999997
291000,0.38
291300,0.39
291600,0.385
291900,0.39499999999999996
292200,0.45999999999999996
292500,0.40499999999999997
292800,0.375
293100,0.43
293400,0.385
293700,0.415
294000,0.425
294300,0.43
294600,0.425
294900,0.39999999999999997
295200,0.40499999999999997
295500,0.41
295800,0.40499999999999997
296100,0.42
296400,0.39
296700,0.42
297000,0.415
297300,0.39499999999999996
297600,0.455
297900,0.40499999999999997
298200,0.415
298500,0.39999999999999997
298800,0.365
299100,0.385
299400,0.39
299700,0.39499999999999996
300000,0.39999999999999997
300300,0.375
300600,0.45999999999999996
300900,0.44
301200,0.43
301500,0.385
301800,0.395
302100,0.415
302400,0.425
302700,0.41
303000,0.39499999999999996
303300,0.355
303600,0.39499999999999996
303900,0.37
304200,0.35
304500,0.35
304800,0.40499999999999997
305100,0.39499999999999996
305400,0.42
305700,0.375
306000,0.38
306300,0.36
306600,0.385
306900,0.39
307200,0.42
307500,0.40499999999999997
307800,0.39
308100,0.355
308400,0.39999999999999997
308700,0.44
309000,0.41
309300,0.43
309600,0.39999999999999997
309900,0.365
310200,0.39999999999999997
310500,0.44
310800,0.44
311100,0.39999999999999997
311400,0.44
311700,0.445
312000,0.41
312300,0.415
312600,0.445
312900,0.40499999999999997
313200,0.39999999999999997
313500,0.43
313800,0.44
314100,0.39999999999999997
314400,0.38
314700,0.455
315000,0.43
315300,0.435
315600,0.45
315900,0.41
316200,0.365
316500,0.435
316800,0.385
317100,0.40499999999999997
317400,0.39999999999999997
317700,0.385
318000,0.415
318300,0.39
318600,0.375
318900,0.365
319200,0.39499999999999996
319500,0.41
319800,0.40499999999999997
320100,0.40499999999999997
320400,0.40499999999999997
320700,0.38
321000,0.435
321300,0.37
321600,0.42
321900,0.43
322200,0.42
322500,0.42
322800,0.425
323100,0.355
323400,0.425
323700,0.37
324000,0.44
324300,0.425
324600,0.435
324900,0.39
325200,0.39
325500,0.355
325800,0.39499999999999996
326100,0.36
326400,0.425
326700,0.385
327000,0.385
327300,0.375
327600,0.37
327900,0.425
328200,0.39
328500,0.385
328800,0.36
329100,0.39
329400,0.385
329700,0.38
330000,0.40499999999999997
330300,0.38
330600,0.435
330900,0.39499999999999996
331200,0.39499999999999996
331500,0.445
331800,0.375
332100,0.39499999999999996
332400,0.37
332700,0.38
333000,0.38
333300,0.385
333600,0.375
333900,0.42
334200,0.40499999999999997
334500,0.385
334800,0.385
335100,0.39999999999999997
335400,0.355
335700,0.365
336000,0.375
336300,0.365
336600,0.355
336900,0.36
337200,0.385
337500,0.395
337800,0.38
338100,0.38
338400,0.365
338700,0.375
339000,0.365
339300,0.36
339600,0.40499999999999997
339900,0.39
340200,0.38
340500,0.355
340800,0.36
341100,0.35
341400,0.375
341700,0.39499999999999996
342000,0.375
342300,0.43
342600,0.415
342900,0.37
343200,0.375
343500,0.39499999999999996
343800,0.40499999999999997
344100,0.42
344400,0.39999999999999997
344700,0.42
345000,0.425
345300,0.42
345600,0.42
345900,0.41
346200,0.41
346500,0.385
346800,0.395
347100,0.38
347400,0.385
347700,0.40499999999999997
348000,0.38
348300,0.43
348600,0.39
348900,0.415
349200,0.43
349500,0.38
349800,0.39999999999999997
350100,0.385
350400,0.435
350700,0.39
351000,0.39
351300,0.48
351600,0.48
351900,0.475
352200,0.455
352500,0.42
352800,0.355
353100,0.32
353400,0.33999999999999997
353700,0.315
354000,0.33499999999999996
354300,0.265
354600,0.375
354900,0.375
355200,0.355
355500,0.345
355800,0.395
356100,0.365
356400,0.40499999999999997
356700,0.37
357000,0.425
357300,0.45999999999999996
357600,0.42
357900,0.42
358200,0.41
358500,0.425
358800,0.46499999999999997
359100,0.41
359400,0.37
359700,0.46499999999999997
360000,0.46499999999999997
360300,0.41
360600,0.46499999999999997
360900,0.415
361200,0.375
361500,0.39999999999999997
361800,0.39499999999999996
362100,0.445
362400,0.455
362700,0.39999999999999997
363000,0.39499999999999996
363300,0.40499999999999997
363600,0.39
363900,0.38
364200,0.425
364500,0.36
364800,0.37
365100,0.39
365400,0.375
365700,0.37
366000,0.375
366300,0.39999999999999997
366600,0.41
366900,0.375
367200,0.37
367500,0.39
367800,0.375
368100,0.375
368400,0.38
368700,0.39
369000,0.35
369300,0.385
369600,0.375
369900,0.41
370200,0.39
370500,0.43
370800,0.36
371100,0.39
371400,0.365
371700,0.385
372000,0.395
372300,0.35
372600,0.385
372900,0.28500000000000003
373200,0.29000000000000004
373500,0.33
373800,0.395
374100,0.33999999999999997
374400,0.365
374700,0.36
375000,0.33999999999999997
375300,0.33
375600,0.345
375900,0.38
376200,0.40499999999999997
376500,0.37
376800,0.365
377100,0.39
377400,0.37
377700,0.355
378000,0.375
378300,0.415
378600,0.43
378900,0.365
379200,0.41
379500,0.39999999999999997
379800,0.37
380100,0.38
380400,0.375
380700,0.42
381000,0.39
381300,0.385
381600,0.425
381900,0.42
382200,0.375
382500,0.39499999999999996
382800,0.39
383100,0.40499999999999997
383400,0.41
383700,0.39499999999999996
384000,0.43
384300,0.43
384600,0.42
384900,0.38
385200,0.39499999999999996
385500,0.435
385800,0.385
386100,0.425
386400,0.42
386700,0.39999999999999997
387000,0.39
387300,0.37
387600,0.39499999999999996
387900,0.41
388200,0.39499999999999996
388500,0.41
388800,0.37
389100,0.39
389400,0.38
389700,0.37
390000,0.375
390300,0.385
390600,0.35
390900,0.38
391200,0.38
391500,0.385
391800,0.375
392100,0.38
392400,0.35
392700,0.37
393000,0.365
393300,0.35
393600,0.385
393900,0.375
394200,0.385
394500,0.355
394800,0.395
395100,0.365
395400,0.36
395700,0.385
396000,0.37
396300,0.365
396600,0.38
396900,0.395
397200,0.35
397500,0.37
397800,0.385
398100,0.38
398400,0.36
398700,0.31
399000,0.395
399300,0.39
399600,0.365
399900,0.38
400200,0.36
400500,0.38
400800,0.37
401100,0.305
401400,0.385
401700,0.37
402000,0.39
402300,0.365
402600,0.365
402900,0.39999999999999997
403200,0.39999999999999997
403500,0.39499999999999996
403800,0.365
404100,0.365
404400,0.355
404700,0.40499999999999997
405000,0.39499999999999996
405300,0.36
405600,0.38
405900,0.38
406200,0.375
406500,0.36
406800,0.36
407100,0.37
407400,0.385
407700,0.39
408000,0.37
408300,0.36
408600,0.385
408900,0.40499999999999997
409200,0.38
409500,0.36
409800,0.38
410100,0.385
410400,0.35
410700,0.385
411000,0.39499999999999996
411300,0.385
411600,0.36
411900,0.36
412200,0.39
412500,0.39999999999999997
412800,0.375
413100,0.435
413400,0.445
413700,0.445
414000,0.425
414300,0.425
414600,0.425
414900,0.41
415200,0.44
415500,0.46499999999999997
415800,0.43
416100,0.445
416400,0.39499999999999996
416700,0.365
417000,0.415
417300,0.41
417600,0.38
417900,0.355
418200,0.41
418500,0.41
418800,0.40499999999999997
419100,0.40499999999999997
419400,0.41
419700,0.435
420000,0.415
420300,0.425
420600,0.40499999999999997
420900,0.37
421200,0.435
421500,0.39499999999999996
421800,0.39499999999999996
422100,0.385
422400,0.42
422700,0.315
423000,0.37
423300,0.385
423600,0.38
423900,0.455
424200,0.40499999999999997
424500,0.425
424800,0.38
425100,0.35
425400,0.42
425700,0.365
426000,0.445
426300,0.41
426600,0.38
426900,0.37
427200,0.37
427500,0.45999999999999996
427800,0.41
428100,0.385
428400,0.475
428700,0.44
429000,0.365
429300,0.455
429600,0.375
429900,0.385
430200,0.415
430500,0.39
430800,0.44
431100,0.39499999999999996
431400,0.38
431700,0.39999999999999997
432000,0.435
432300,0.42
432600,0.40499999999999997
432900,0.435
433200,0.435
433500,0.445
433800,0.44
434100,0.415
434400,0.39
434700,0.38
435000,0.39499999999999996
435300,0.39
435600,0.42
435900,0.365
436200,0.38
436500,0.38
436800,0.40499999999999997
437100,0.365
437400,0.365
437700,0.40499999999999997
438000,0.415
438300,0.43
438600,0.455
438900,0.45
439200,0.415
439500,0.425
439800,0.38
440100,0.445
440400,0.445
440700,0.425
441000,0.39
441300,0.35
441600,0.40499999999999997
441900,0.375
442200,0.40499999999999997
442500,0.355
442800,0.36
443100,0.44
443400,0.39
443700,0.415
444000,0.40499999999999997
444300,0.41
444600,0.46499999999999997
444900,0.39999999999999997
445200,0.365
445500,0.365
445800,0.35
446100,0.39
446400,0.39499999999999996
446700,0.38
447000,0.33
447300,0.365
447600,0.37
447900,0.39
448200,0.375
448500,0.41
448800,0.39
449100,0.37
449400,0.395
449700,0.40499999999999997
450000,0.39499999999999996
450300,0.35
450600,0.365
450900,0.385
451200,0.39
451500,0.355
451800,0.375
452100,0.365
452400,0.385
452700,0.33999999999999997
453000,0.325
453300,0.38
453600,0.365
453900,0.39
454200,0.37
454500,0.395
454800,0.375
455100,0.36
455400,0.365
455700,0.35
456000,0.39
